Employee ID ,Region,Birth Country,Birth Date,Start Date,First Name,MI,Last Name,First,Citizenship,Gender,Marital Status
676917,US,US,3-Dec-79,12-Feb-91,Sari,L,Swithenbank,Sari,US,F,S
254738,US,US,3-Jul-61,3-Aug-85,Eveline,G,Wilfahrt,Eveline,US,F,S
538078,US,US,6-Mar-66,11-Aug-93,Austin,E,Drinen,Austin,US,M,S
333794,US,US,31-Oct-60,14-Mar-81,Sharyn,I,Keleman,Sharyn,US,F,M
140687,US,US,21-Jan-76,18-Oct-01,Lizzette,P,Allsop,Lizzette,US,F,M
661164,US,US,30-Mar-76,29-Jan-09,Desmond,S,Cannell,Desmond,US,M,M
862303,US,US,24-Jul-73,1-Feb-04,Shalanda,L,Mulqueen,Shalanda,US,F,S
613441,US,US,25-Jan-73,4-Oct-04,Britta,B,Belzer,Britta,US,F,M
157146,US,US,19-Apr-53,9-Jan-05,Patrick,R,Denby,Patrick,US,M,S
363140,US,US,5-Dec-77,7-Jul-96,Donnetta,P,Causey,Donnetta,US,F,M
505785,US,US,1-Aug-52,22-Mar-82,Tess,R,Torp,Tess,US,F,M
540609,US,US,6-Jan-65,26-Oct-91,Shea,P,Rotondi,Shea,US,F,S
823774,US,SE,14-May-69,8-Jun-90,Kyung,H,Gilhousen,Kyung,SE,F,D
898960,US,CR,20-Dec-57,12-Dec-82,Edda,W,Taney,Edda,US,F,S
592736,US,US,21-Jun-65,22-Feb-89,Carmine,J,Graddy,Carmine,US,M,M
378017,US,US,22-Oct-70,29-Jul-88,Caryn,W,Gower,Caryn,US,F,S
232155,US,US,27-Feb-62,29-Apr-97,Gilbert,B,Cwiakala,Gilbert,US,M,S
274662,US,US,13-Jul-66,28-Nov-02,Raina,V,Barria,Raina,US,F,M
335967,US,US,25-May-77,14-Mar-89,Carline,J,Damerell,Carline,US,F,S
599200,US,US,29-May-58,8-Sep-99,Lura,C,Meleen,Lura,US,F,D
197273,US,US,16-Mar-50,28-Jun-07,Tyisha,T,Mckinstry,Tyisha,US,F,S
357284,US,US,29-Jun-57,22-May-91,Scottie,L,Calvent,Scottie,US,F,S
959692,US,US,13-Jan-51,1-Aug-04,Tereasa,Y,Bussinger,Tereasa,US,F,D
849578,US,US,1-Jan-68,6-Nov-90,Stephani,O,Lindenmuth,Stephani,US,F,S
953785,US,US,19-Mar-73,21-Mar-03,Shandra,F,Ifie,Shandra,US,F,M
713276,US,US,10-Mar-56,22-May-84,Domenica,G,Fairbrother,Domenica,US,F,S
252370,US,US,21-Jan-61,22-Feb-80,Felix,M,Rameres,Felix,US,M,S
741335,US,US,2-Oct-69,10-Jan-98,Bari,L,Applen,Bari,US,F,M
994116,US,US,7-Jan-68,18-Mar-83,Kazuko,U,Narum,Kazuko,US,F,M
159664,US,US,15-Jul-70,29-Dec-80,Maribeth,N,Byrley,Maribeth,US,F,M
849592,US,US,26-Feb-50,20-Jun-95,Mario,U,Nicols,Mario,US,F,S
664860,US,US,12-Nov-60,12-May-83,Earleen,T,Mcnicoll,Earleen,US,F,S
279909,US,ER,25-May-73,25-Jul-91,Shandra,T,Perdue,Shandra,US,F,S
484060,US,US,17-Mar-58,9-Oct-82,Deloise,B,Brannum,Deloise,US,F,M
699864,US,US,6-Mar-63,25-Sep-07,Marisol,T,Wible,Marisol,US,F,S
337373,US,US,28-Jul-68,19-Mar-07,Shella,H,Dublin,Shella,US,F,S
787287,US,US,13-Jan-56,27-Feb-87,Peter,J,Solan,Peter,US,M,D
412226,US,US,10-Apr-62,26-May-87,Flora,P,Zavala,Flora,US,F,D
661358,US,US,1-Apr-64,12-Nov-90,Minh,S,Heuvelmann,Minh,US,M,M
590630,US,US,23-Jul-64,23-Nov-02,Jay,U,Barrale,Jay,US,M,M
444976,US,US,1-Aug-61,18-Jun-97,Van,B,Pamphile,Van,US,M,S
631620,US,ER,25-Aug-56,5-Feb-88,Maire,R,Mahl,Maire,ER,F,D
103378,US,US,15-Mar-71,12-May-04,Neva,W,Follick,Neva,US,F,S
569773,US,US,5-Sep-59,28-Jun-02,Youlanda,A,Fraklin,Youlanda,US,F,S
500461,US,US,3-Sep-79,21-Dec-99,Zana,U,Lovie,Zana,US,F,M
395973,US,US,5-Aug-75,19-May-96,Youlanda,I,Stadden,Youlanda,US,F,D
437778,US,US,28-Dec-75,15-Feb-93,Forrest,I,Bedeau,Forrest,US,M,S
683406,US,US,5-May-55,18-Jul-91,Brittany,V,Georgeson,Brittany,US,F,M
254780,US,US,13-Jun-69,5-Mar-94,Kanesha,L,Sipp,Kanesha,US,F,S
915321,US,US,5-Sep-65,5-Jun-99,Sadie,J,Gies,Sadie,US,F,S
417164,US,US,6-Jan-79,26-Jul-97,Helena,U,Mattison,Helena,US,F,M
111997,US,PE,6-Mar-58,30-Aug-86,Cherly,S,Delahoz,Cherly,PE,F,S
798297,US,US,19-Mar-56,6-Jun-02,Earnestine,B,Eddings,Earnestine,US,F,M
959345,US,US,8-Mar-52,7-Nov-97,Alena,R,Ursua,Alena,US,F,M
660304,US,US,9-Feb-56,18-Dec-84,Yong,R,Mannello,Yong,US,M,M
466057,US,US,20-Jul-63,28-Jun-00,Luther,I,Terpstra,Luther,US,M,D
541233,US,US,26-Nov-61,14-Apr-85,Candida,S,Budnick,Candida,US,F,D
638358,US,SE,7-Feb-63,28-Feb-08,Dionne,Z,Polera,Dionne,US,F,M
878785,US,US,1-Sep-53,17-Nov-87,Deedra,F,Courneya,Deedra,US,F,D
359138,US,US,28-Apr-65,4-Oct-05,Lacy,G,Stupke,Lacy,US,M,S
523029,US,US,2-Aug-58,3-May-92,Rima,W,Fickert,Rima,US,F,D
453269,US,US,21-Mar-62,20-Sep-04,Debbi,H,Oldfield,Debbi,US,F,M
845668,US,US,23-Jul-54,17-Feb-98,Glynis,J,Sierzenga,Glynis,US,F,M
713994,US,US,15-Dec-55,24-Jun-95,Jewell,U,Dauphin,Jewell,US,M,S
351552,US,US,6-Mar-63,12-Apr-80,Melida,G,Cancino,Melida,US,F,M
662467,US,US,30-Sep-71,29-Jan-81,Robin,M,Strzelczyk,Robin,US,F,S
276996,US,US,21-Jun-54,15-Sep-80,Mitchell,A,Spiewak,Mitchell,US,M,S
190342,US,US,24-Sep-56,5-Feb-88,Kerri,V,Gabouer,Kerri,US,F,S
198288,US,US,17-Jul-69,27-Aug-06,Claudette,E,Bounleut,Claudette,US,F,S
465939,US,US,30-Jun-70,6-Dec-86,Joseph,P,Pedlow,Joseph,US,F,D
983886,US,US,12-Dec-55,10-Oct-05,Helena,N,Hawe,Helena,US,F,S
814114,US,US,9-Jan-60,7-Jan-80,Charlette,G,Turnell,Charlette,US,F,S
948913,US,US,29-Sep-55,18-Jun-90,Amiee,H,Mcvey,Amiee,US,F,M
372427,US,US,28-Apr-59,27-Feb-98,Rachal,J,Fagerstrom,Rachal,US,F,M
599157,US,US,24-Nov-50,15-Sep-09,Donn,F,Pear,Donn,US,M,S
273232,US,US,9-Dec-78,7-Oct-88,Bibi,S,Tegenkamp,Bibi,US,F,S
547932,US,US,31-Aug-74,1-May-93,Shayne,J,Plexico,Shayne,US,M,S
418609,US,US,5-Mar-67,6-Jan-97,Michelina,A,Hosmer,Michelina,US,F,S
230408,US,US,1-Sep-73,23-Jul-08,Ellen,B,Dys,Ellen,US,F,M
269688,US,US,17-Feb-77,28-Dec-88,Tari,Q,Brakebill,Tari,US,F,M
485962,US,US,25-Sep-68,8-Feb-03,Curtis,S,Vonruden,Curtis,US,F,S
813304,US,CR,28-Jul-69,13-Sep-03,Karole,Y,Brereton,Karole,US,F,M
375643,US,US,3-May-66,23-Mar-83,Shila,O,Zayac,Shila,US,F,S
397305,US,US,10-May-69,23-Dec-93,Arcelia,D,Stahlnecker,Arcelia,US,F,S
939502,US,US,23-Oct-68,24-Feb-00,Rosana,B,Gornto,Rosana,US,F,S
750240,US,US,27-Feb-63,28-Sep-97,Wan,G,Haroun,Wan,US,F,S
349836,US,US,2-Jan-51,26-Jun-81,Treasa,Z,Colwell,Treasa,US,F,M
373275,US,US,29-Sep-64,21-Nov-02,Tifany,D,Bosler,Tifany,US,F,M
530945,US,US,19-Feb-72,5-Apr-81,Hermelinda,N,Musetti,Hermelinda,US,F,S
581495,US,US,26-Jan-64,17-Nov-07,Michal,J,Pettibon,Michal,US,M,S
214121,US,US,23-Jan-60,2-Apr-09,Zoe,R,Bishel,Zoe,US,F,M
654350,US,US,18-Oct-63,14-Jan-09,Doreen,S,Propheter,Doreen,US,F,D
420354,US,US,21-Mar-72,27-Aug-86,Mollie,I,Hudock,Mollie,US,F,D
469092,US,US,3-Jul-50,31-Jan-89,Ileana,K,Bloemker,Ileana,US,F,S
835306,US,US,25-Jun-72,7-Jul-96,Chelsea,J,Pody,Chelsea,US,F,S
159039,US,US,3-May-77,29-Apr-98,Maurice,E,Swithenbank,Maurice,US,M,M
128497,US,SE,30-Mar-60,26-May-00,Evita,X,Bearfield,Evita,SE,F,S
641862,US,US,21-Feb-50,9-Jul-81,Gabrielle,L,Soward,Gabrielle,US,F,S
542308,US,US,17-Jun-58,6-Feb-81,Rachel,X,Dafonte,Rachel,US,F,S
981107,US,US,1-Sep-68,7-Mar-09,Rhonda,U,Yamanoha,Rhonda,US,F,M
901945,US,US,6-Apr-50,9-Dec-06,Marth,K,Pumarejo,Marth,US,F,M
273387,US,US,23-Jun-71,19-Oct-99,Albert,E,Vaden,Albert,US,F,D
742343,US,US,17-Jan-78,6-May-90,Willow,Z,Skrip,Willow,US,F,D
349432,US,US,8-Jan-79,12-Apr-05,Elene,A,Febres,Elene,US,F,S
613414,US,US,13-Jul-78,26-Aug-02,Willa,O,Fennern,Willa,US,F,S
667912,US,US,1-Dec-72,9-Apr-84,Celinda,A,Handeland,Celinda,US,F,S
307822,US,US,27-Oct-67,4-Nov-07,Agripina,L,Dowdell,Agripina,US,F,D
382137,US,NP,7-Oct-64,10-Jan-08,Hollis,B,Selway,Hollis,NP,M,M
204799,US,US,16-Apr-59,28-Oct-89,Elinor,I,Celeya,Elinor,US,F,M
245337,US,US,5-Aug-66,16-May-95,Clarence,Z,Rumore,Clarence,US,F,D
727091,US,CR,1-Oct-58,26-Jul-97,Joyce,J,Tidwell,Joyce,CR,F,S
786762,US,US,20-Aug-59,7-Jan-94,Kaye,C,Hongo,Kaye,US,F,D
276667,US,US,13-Dec-52,9-Oct-84,George,Y,Telschow,George,US,F,D
873467,US,US,22-Oct-75,10-Oct-99,Isabell,Q,Illies,Isabell,US,F,D
816818,US,US,19-May-76,21-Nov-89,Renna,X,Vansise,Renna,US,F,S
471247,US,US,12-Oct-72,7-Dec-92,Yolanda,T,Westaway,Yolanda,US,F,D
320751,US,US,13-Aug-69,1-Oct-96,Kori,S,Alvalle,Kori,US,F,S
646341,US,US,7-Jun-66,2-Oct-86,Grazyna,L,Slough,Grazyna,US,F,M
681149,US,US,29-May-52,16-Mar-00,Silvia,W,Westerlund,Silvia,US,F,S
787004,US,US,31-Mar-59,14-Mar-05,Darla,L,Barney,Darla,US,F,M
420859,US,US,5-Dec-68,11-Jun-81,Tai,R,Seate,Tai,US,F,S
890929,US,US,25-Jan-78,5-Aug-87,Inocencia,R,Ficht,Inocencia,US,F,S
737239,US,US,20-Jun-68,25-Dec-08,Delorse,R,Callens,Delorse,US,F,S
223015,US,US,1-Jan-76,15-Apr-04,Cornell,G,Frickel,Cornell,US,M,D
184458,US,US,25-Jan-69,25-Oct-92,Cindi,J,Mongue,Cindi,US,F,S
566545,US,US,23-Oct-76,16-Jun-98,Roland,J,Joel,Roland,US,M,S
927556,US,US,1-Jul-55,10-Jul-94,Alda,U,Toppi,Alda,US,F,S
692089,US,US,12-Feb-60,23-May-06,Kyle,V,Latessa,Kyle,US,M,D
947706,US,US,25-Feb-65,13-Jan-93,King,M,Klages,King,US,M,D
670129,US,US,28-Jul-75,4-Oct-97,Hai,L,Bayt,Hai,US,M,S
252262,US,US,5-Aug-63,24-Jan-90,Tad,U,Cutlip,Tad,US,M,M
263094,US,US,12-Mar-68,7-Aug-85,Kacie,B,Buda,Kacie,US,F,S
740002,US,US,26-Aug-68,11-Jun-89,Providencia,H,Pollitt,Providencia,US,F,S
931887,US,US,24-Oct-68,13-Aug-95,Latoya,N,Drowne,Latoya,US,F,S
930546,US,US,24-Jan-53,14-Aug-99,Alycia,K,Fabert,Alycia,US,F,S
918175,US,US,28-Jun-50,5-May-81,Dannie,B,Grajek,Dannie,US,F,M
287444,US,US,22-Aug-73,28-Sep-09,Belva,V,Parra,Belva,US,F,M
903626,US,US,29-Jun-64,7-Oct-08,Evangeline,K,Carruthers,Evangeline,US,F,S
255971,US,US,4-Jun-58,31-Mar-80,Eilene,K,Reddicks,Eilene,US,F,M
758901,US,US,26-Oct-55,28-Nov-83,Carolina,Y,Hudok,Carolina,US,F,M
408315,US,US,14-Mar-50,19-Nov-83,Blanch,Z,Caudy,Blanch,US,F,D
357822,US,US,11-Jan-58,9-Jan-81,Alona,F,Bolay,Alona,US,F,S
685302,US,US,1-Jan-72,12-Mar-06,Lashandra,L,Kuypers,Lashandra,US,F,D
115547,US,US,2-Feb-58,2-Oct-97,Lee,D,Lawyer,Lee,US,F,D
975407,US,US,14-Feb-73,28-Jul-90,Beatriz,S,Mittelsteadt,Beatriz,US,F,S
317715,US,US,12-Feb-57,2-Aug-85,Lorri,L,Bayot,Lorri,US,F,S
557942,US,US,13-Apr-53,29-Jun-97,Tarra,Y,Krupke,Tarra,US,F,S
133974,US,US,20-Jan-55,13-Jan-06,Malia,W,Battista,Malia,US,F,S
185215,US,US,22-Sep-79,22-Jan-07,Scottie,V,Gettings,Scottie,US,M,M
572673,US,US,6-Feb-56,16-Feb-83,Otelia,E,Raghunandan,Otelia,US,F,M
203764,US,US,12-Jul-70,18-May-84,Verlene,X,Chebret,Verlene,US,F,S
158952,US,US,5-Dec-62,20-Jul-01,Marjorie,H,Baenziger,Marjorie,US,F,S
130883,US,US,3-May-58,29-Sep-05,Richard,D,Pecina,Richard,US,F,S
527801,US,US,10-Sep-53,4-Apr-99,Stevie,O,Zuro,Stevie,US,M,M
566162,US,US,28-May-62,12-Aug-85,Blaine,I,Skar,Blaine,US,M,S
233511,US,US,14-Mar-57,3-Feb-04,Aleen,P,Palma,Aleen,US,F,M
224344,US,SE,25-Jul-78,26-Oct-98,Shyla,M,Pawley,Shyla,US,F,S
871313,US,US,11-Dec-54,31-May-98,Jay,E,Matheson,Jay,US,F,S
104953,US,US,7-Aug-70,3-Sep-03,Santa,L,Blackshire,Santa,US,F,M
887545,US,US,18-Nov-50,22-Apr-81,Larae,K,Ibraham,Larae,US,F,D
546715,US,US,20-Jan-58,21-Oct-99,Ludie,H,Greiber,Ludie,US,F,S
674412,US,US,20-Sep-52,29-Jun-81,Janett,A,Jessup,Janett,US,F,S
728013,US,US,9-Jan-57,24-Apr-80,Penny,Z,Seburg,Penny,US,F,S
393752,US,CR,3-Dec-75,3-Apr-08,Scott,B,Mineah,Scott,US,M,M
707301,US,US,26-Mar-71,28-Dec-90,Carlyn,P,Antenucci,Carlyn,US,F,D
874385,US,US,7-Jul-79,26-Feb-05,Daniel,C,Schriver,Daniel,US,M,D
708492,US,US,24-Feb-53,21-Feb-80,Lesa,I,Vancooten,Lesa,US,F,S
406376,US,US,28-Feb-69,3-Apr-88,Carlo,L,Um,Carlo,US,M,S
236015,US,US,20-Mar-75,13-Apr-92,Yasmine,I,Deis,Yasmine,US,F,M
385411,US,US,17-Jul-71,2-Feb-01,Freeda,H,Sloat,Freeda,US,F,S
738760,US,US,2-Jun-71,4-Jun-91,Sheryl,C,Jandron,Sheryl,US,F,S
214083,US,US,24-Nov-56,27-May-95,Erasmo,X,Figures,Erasmo,US,M,D
482654,US,US,17-Oct-71,31-Dec-94,Ayesha,O,Cheyney,Ayesha,US,F,S
695134,US,US,7-Apr-66,13-Aug-80,Cristin,I,Dishinger,Cristin,US,F,S
601170,US,US,21-Dec-73,4-Jun-94,Brittny,R,Fayer,Brittny,US,F,S
302701,US,US,8-Aug-74,14-Nov-97,Cheree,B,Pappas,Cheree,US,F,S
633216,US,US,31-Jan-71,18-Mar-03,Talisha,H,Dorshorst,Talisha,US,F,M
144170,US,US,13-Dec-72,27-Oct-94,Eduardo,N,Derrington,Eduardo,US,M,S
145602,US,US,17-Aug-51,7-Jan-94,Kacie,F,Kleve,Kacie,US,F,S
443917,US,US,3-Aug-70,29-Jun-08,Lavina,D,Teachout,Lavina,US,F,M
280590,US,US,1-May-71,2-Oct-84,Stephen,U,Hobel,Stephen,US,F,S
720196,US,US,18-Jun-68,14-May-05,Samuel,K,Hughston,Samuel,US,F,S
945388,US,US,7-Sep-57,9-Feb-93,Hanh,H,Skultety,Hanh,US,F,S
857083,US,US,24-Oct-72,31-Jul-80,Treasa,D,Limburg,Treasa,US,F,S
872451,US,US,16-Oct-55,27-May-00,Danyelle,N,Rubloff,Danyelle,US,F,D
743081,US,US,30-Oct-70,13-Jun-85,Shemika,H,Martinez,Shemika,US,F,D
612986,US,US,11-Jul-76,13-Aug-00,Evelynn,C,Rheinhardt,Evelynn,US,F,D
870636,US,US,11-Sep-75,2-May-90,Chau,S,Zarella,Chau,US,F,S
444748,US,US,12-Apr-50,12-Jul-07,Arlie,G,Kulkarni,Arlie,US,M,S
636134,US,US,10-Jan-54,15-Nov-09,Marine,I,Repp,Marine,US,F,D
789172,US,US,17-Nov-50,8-Jan-01,Mario,A,Gotthard,Mario,US,M,D
471048,US,US,3-Nov-59,17-Jan-99,Santo,G,Putnam,Santo,US,M,S
810128,US,US,27-Sep-65,8-Nov-82,Emely,B,Mcmenimen,Emely,US,F,S
949388,US,US,21-Sep-55,2-May-01,Tiesha,D,Garrigus,Tiesha,US,F,S
742277,US,US,23-Jun-75,6-Sep-08,Rosy,Y,Elsea,Rosy,US,F,D
129614,US,US,26-Jun-52,25-Jul-87,Karine,K,Vanweelden,Karine,US,F,M
295381,US,US,29-Nov-72,24-Mar-85,Marti,I,Halliwell,Marti,US,F,M
406807,US,US,11-Jun-54,15-Dec-87,Zana,C,Herzberger,Zana,US,F,S
260841,US,US,21-Apr-67,27-Jan-07,Eugena,U,Villandry,Eugena,US,F,D
198109,US,US,29-Apr-67,22-Jan-97,Soraya,J,Nahrwold,Soraya,US,F,S
655297,US,US,1-Jun-51,3-Sep-97,Clarence,B,Holowell,Clarence,US,F,S
105437,US,US,3-Jul-64,8-Jul-04,Marry,B,Delbusto,Marry,US,F,M
364254,US,US,13-Nov-67,5-Feb-80,Gavin,W,Lamonte,Gavin,US,M,S
367642,US,US,22-Sep-76,14-May-86,Pamella,B,Kercado,Pamella,US,F,M
674456,US,US,29-Sep-65,31-Dec-94,Kathaleen,C,Weidower,Kathaleen,US,F,S
995272,US,CR,5-Jun-79,7-Dec-95,Wanda,G,Sedlay,Wanda,CR,F,S
745013,US,US,7-Feb-51,13-Aug-93,Fleta,I,Meline,Fleta,US,F,D
695385,US,US,30-Sep-60,17-Feb-06,Estefana,B,Kitts,Estefana,US,F,D
192681,US,US,31-Jul-72,5-May-95,Corina,S,Sharrieff,Corina,US,F,M
484671,US,US,11-Jun-70,29-Jun-93,Palma,G,Seider,Palma,US,F,M
480696,US,US,19-Sep-57,9-Oct-86,Glady,O,Widmer,Glady,US,F,S
506372,US,US,9-Sep-52,16-Apr-94,Ligia,S,Holsten,Ligia,US,F,D
965994,US,US,2-Nov-50,12-Dec-00,Janeth,Y,Coma,Janeth,US,F,S
742934,US,US,26-Nov-77,3-Jan-02,Noemi,K,Hehn,Noemi,US,F,S
492625,US,US,22-Oct-59,22-Sep-97,Vivian,M,Nolau,Vivian,US,F,S
321978,US,US,7-Feb-54,21-Mar-03,Conchita,Z,Palomares,Conchita,US,F,S
424710,US,CR,11-Nov-69,21-Jan-09,Julian,E,Fielding,Julian,US,M,D
290943,US,US,3-Jun-57,15-Dec-80,Viola,X,Pollom,Viola,US,F,M
129574,US,US,31-Dec-49,25-Mar-99,Michael,H,Lokaphone,Michael,US,F,S
987667,US,US,7-Jun-57,1-Apr-83,Zoraida,S,Douds,Zoraida,US,F,D
635257,US,US,2-May-77,8-Oct-80,Honey,F,Putman,Honey,US,F,D
156913,US,US,6-Jul-73,20-Jun-89,Jarvis,G,Pason,Jarvis,US,M,M
890975,US,US,5-Nov-78,17-Jun-89,Lessie,L,Nolette,Lessie,US,F,S
563512,US,US,30-Apr-57,19-Apr-02,Tommy,O,Peebles,Tommy,US,F,M
543214,US,US,7-Feb-66,18-Jun-88,Takako,C,Stepanski,Takako,US,F,S
963408,US,US,6-Sep-79,23-Dec-87,Shan,L,Verunza,Shan,US,F,S
668421,US,US,2-Sep-52,10-May-02,Miquel,P,Dols,Miquel,US,M,S
754989,US,ER,25-Jan-68,3-Jan-91,Lashay,R,Salamanca,Lashay,ER,F,S
708595,US,US,26-Apr-53,17-May-89,Kacie,A,Wintersmith,Kacie,US,F,S
210311,US,US,7-Jun-69,6-Jan-84,Treva,G,Siver,Treva,US,F,S
953814,US,CR,10-Apr-60,24-Jan-85,Thalia,W,Rampadarat,Thalia,US,F,S
968559,US,US,31-Jul-65,29-May-83,Megan,K,Soltys,Megan,US,F,S
858375,US,US,27-Jul-64,6-Dec-99,Agatha,I,Dols,Agatha,US,F,S
389740,US,US,5-Dec-69,10-May-85,Felisha,L,Ferrett,Felisha,US,F,S
828730,US,US,30-Jul-61,25-Apr-84,Kaleigh,M,Square,Kaleigh,US,F,S
698537,US,US,22-Jul-51,26-May-93,Maurita,M,Micthell,Maurita,US,F,M
563990,US,US,13-Mar-68,16-Jan-93,Thuy,R,Hagins,Thuy,US,F,D
236439,US,US,6-Sep-65,18-Feb-95,Kayla,N,Baylor,Kayla,US,F,S
213194,US,US,5-Feb-54,14-Aug-00,Dallas,B,Balm,Dallas,US,M,M
559069,US,US,7-Dec-75,10-Dec-89,Jacquelynn,P,Guiski,Jacquelynn,US,F,S
249986,US,US,8-Sep-73,9-Sep-96,Georgene,W,Garito,Georgene,US,F,D
436012,US,US,8-Jun-61,5-Apr-83,Luanna,B,Reihl,Luanna,US,F,D
148956,US,US,9-Mar-75,31-Mar-09,Lenore,G,Zymowski,Lenore,US,F,M
215981,US,US,13-Aug-79,11-Jul-94,Lana,R,Debello,Lana,US,F,D
568937,US,US,26-Sep-63,25-Apr-98,Contessa,N,Cabiya,Contessa,US,F,D
141040,US,US,19-Dec-66,23-May-89,Ivonne,O,Mulvahill,Ivonne,US,F,D
330338,US,US,8-Jun-61,25-Oct-04,Helaine,J,Brethour,Helaine,US,F,M
830070,US,US,19-Jul-71,30-May-88,Kyoko,J,Belveal,Kyoko,US,F,D
474340,US,US,23-Nov-55,22-Feb-07,Brain,H,Koestner,Brain,US,M,S
847853,US,US,13-May-78,8-Mar-04,Concha,N,Lacovara,Concha,US,F,S
725579,US,US,18-Jun-69,20-Mar-80,Isabell,I,Castiglia,Isabell,US,F,S
489325,US,US,24-Apr-64,7-Jun-90,Kaylee,C,Hayword,Kaylee,US,F,M
545141,US,US,30-Sep-55,23-Feb-94,Zandra,A,Sanlatte,Zandra,US,F,M
909627,US,US,4-Dec-74,3-Jul-95,Corrie,E,Sedy,Corrie,US,F,M
512904,US,US,12-Jul-75,18-Jul-90,Catherine,P,Salviejo,Catherine,US,F,M
529731,US,US,15-May-60,22-Jun-92,Margareta,U,Revell,Margareta,US,F,D
432962,US,US,29-Dec-67,3-Jan-01,Merrill,Z,Bourbon,Merrill,US,M,M
804026,US,US,30-Dec-67,29-Oct-93,Echo,M,Rainwater,Echo,US,F,D
158582,US,US,14-Jul-67,28-Mar-96,Carina,O,Docken,Carina,US,F,D
426718,US,US,4-Oct-66,23-May-07,Shirley,E,Papi,Shirley,US,M,M
373184,US,US,23-Feb-69,10-Jan-85,Nestor,B,Burigsay,Nestor,US,M,M
534414,US,US,9-Jan-55,1-May-87,Rona,G,Eustis,Rona,US,F,M
604483,US,US,21-May-78,11-May-81,Lavera,M,Greenhill,Lavera,US,F,M
740405,US,US,22-Oct-56,16-Nov-94,Saturnina,Y,Mohmand,Saturnina,US,F,S
458073,US,US,5-Aug-55,22-Feb-03,Elida,Y,Dorph,Elida,US,F,D
772953,US,CR,6-Mar-64,21-May-93,Mitchell,A,Byrn,Mitchell,US,M,M
610977,US,US,27-Nov-50,26-Nov-85,Tequila,W,Cung,Tequila,US,F,M
224205,US,US,17-Feb-65,1-Jun-80,Doretta,V,Lindsley,Doretta,US,F,S
365221,US,US,13-Jun-56,14-Nov-92,Addie,W,Myklebust,Addie,US,F,M
859036,US,US,7-Jul-51,6-May-83,Tifany,P,Mcconnico,Tifany,US,F,S
972212,US,US,14-Aug-63,27-Jan-81,Luetta,T,Tudela,Luetta,US,F,S
339407,US,US,28-Nov-62,27-Feb-87,Billie,N,Cleary,Billie,US,M,M
561303,US,US,10-Jul-70,29-Sep-81,Corey,Q,Peasant,Corey,US,F,S
170949,US,US,22-Jan-53,4-Dec-06,Pierre,E,Asiello,Pierre,US,M,D
271726,US,US,17-May-71,15-May-99,Karol,J,Fergus,Karol,US,F,D
185969,US,US,30-Jun-79,13-Jun-94,Renaldo,Y,Elsbree,Renaldo,US,M,S
917609,US,US,18-Sep-73,23-Feb-94,Georgeanna,B,Castle,Georgeanna,US,F,D
422049,US,US,6-Feb-76,10-Apr-05,Ardelia,H,Janovich,Ardelia,US,F,S
952472,US,US,1-Jan-60,11-Dec-90,Jonna,L,Gravitt,Jonna,US,F,S
850063,US,US,17-Jun-77,8-Nov-93,Desirae,I,Hardeman,Desirae,US,F,S
655246,US,US,4-Jun-67,7-Sep-83,Kaye,F,Cloer,Kaye,US,F,S
531058,US,US,16-Dec-74,21-Feb-94,Estrella,G,Thell,Estrella,US,F,D
679991,US,US,8-Jun-61,26-Jul-83,Zenobia,Z,Zapatas,Zenobia,US,F,D
601561,US,US,4-Jan-70,18-Dec-99,Andre,Y,Laury,Andre,US,F,D
436643,US,US,21-Feb-58,13-Mar-06,Carolann,Y,Roatch,Carolann,US,F,S
991703,US,US,14-Jul-79,1-Jun-01,Marin,F,Rudden,Marin,US,F,S
707192,US,US,28-Mar-54,14-Mar-95,Miguelina,Z,Woodham,Miguelina,US,F,M
943674,US,US,19-Aug-59,9-Jul-92,Jaimee,X,Gawlas,Jaimee,US,F,S
716807,US,US,10-Jul-57,8-Nov-00,Tilda,L,Calverley,Tilda,US,F,S
846316,US,US,26-Feb-54,15-Jul-91,Lottie,H,Matsushita,Lottie,US,F,S
318301,US,US,22-Nov-54,11-Aug-96,Gianna,V,Agrela,Gianna,US,F,S
174961,US,US,18-Nov-59,23-Apr-82,Kamilah,R,Kaboos,Kamilah,US,F,S
524974,US,US,24-Dec-71,8-Jan-86,Elizebeth,F,Bordoy,Elizebeth,US,F,S
238528,US,US,8-Aug-52,4-Mar-90,Verdie,B,Loew,Verdie,US,F,M
564822,US,US,31-Jul-69,17-Jan-87,Wilton,T,Shirai,Wilton,US,M,D
522124,US,US,22-Jul-79,2-Feb-85,Samatha,M,Wahr,Samatha,US,F,S
948082,US,US,30-Jun-79,5-Feb-91,Janise,P,Stawasz,Janise,US,F,M
887650,US,US,17-Oct-62,3-May-08,Adina,V,Edeline,Adina,US,F,S
391808,US,US,29-Sep-65,20-Feb-85,Peg,G,Syers,Peg,US,F,M
271419,US,US,16-Feb-59,28-May-09,Lucretia,E,Craveiro,Lucretia,US,F,M
915238,US,US,30-Aug-55,31-Jul-80,Melia,Z,Romig,Melia,US,F,D
981086,US,US,12-Mar-75,19-Aug-90,Inge,I,Tippens,Inge,US,F,D
891807,US,US,30-Aug-71,22-Aug-99,Arlene,R,Toves,Arlene,US,F,M
851619,US,US,19-Jun-71,5-Aug-81,Devorah,N,Laurelli,Devorah,US,F,S
